year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2012,153,Weather Extremes,neutral,male,not aggressive,5.120073322051282,-0.038976578657835076
2012,155,Weather Extremes,neutral,male,not aggressive,3.6821743325581395,-0.12542421582515795
2012,157,Weather Extremes,neutral,male,not aggressive,3.5601471900933332,0.0025527743391267456
2012,159,Weather Extremes,neutral,female,not aggressive,4.358033454791667,-0.11823366722496027
2012,161,Weather Extremes,believer,male,not aggressive,3.6689438517548383,-0.03114745444834956
2012,163,Weather Extremes,neutral,male,not aggressive,4.284902498454861,-0.012230642115088768
2012,165,Weather Extremes,neutral,male,not aggressive,3.438702181662162,-0.07491129177990544
2012,167,Weather Extremes,neutral,male,not aggressive,3.7008221077192984,0.04115726868076773
2012,169,Weather Extremes,neutral,male,aggressive,5.399806868793103,-0.04583662240354691
2012,171,Weather Extremes,neutral,male,not aggressive,2.1252511380000003,-0.12005980664498879
2012,173,Weather Extremes,neutral,male,not aggressive,3.487478384043478,-0.010072469184515914
2012,175,Weather Extremes,believer,male,not aggressive,3.6490885027272726,-0.02540856449971843
2012,177,Weather Extremes,believer,male,not aggressive,2.3788415407142858,0.011717074346565291
2012,179,Weather Extremes,believer,male,not aggressive,1.7376273264137931,-0.07007522534009332
2012,181,Seriousness of Gas Emissions,neutral,male,not aggressive,2.702981585,-0.39350118936408646
2012,183,Weather Extremes,believer,female,not aggressive,2.2348464307422358,-0.16355436415192853
2012,185,Weather Extremes,neutral,male,not aggressive,3.1032707625,0.15306302038530506
2012,187,Weather Extremes,neutral,male,aggressive,3.1994876459090906,-0.02147186527541188
2012,189,Weather Extremes,neutral,male,not aggressive,5.031393177958333,0.011290980820759897
2012,191,Weather Extremes,neutral,male,not aggressive,6.3537436666666665,0.1484593184073766
2012,193,Weather Extremes,neutral,male,not aggressive,4.159544628571429,0.00024797351231306157
2012,195,Weather Extremes,neutral,male,aggressive,1.6419365733333333,-0.15252576262156167
2012,197,Weather Extremes,neutral,male,aggressive,5.448818126857143,0.0032231700290952423
2012,199,Weather Extremes,neutral,male,not aggressive,2.0487448249999995,-0.08858279412447
2012,201,Weather Extremes,neutral,male,not aggressive,2.1096535787904207,0.037412252027313686
2012,205,Weather Extremes,believer,female,not aggressive,1.3754761000000002,-0.3153674723982811
2012,207,Weather Extremes,believer,male,aggressive,-3.7390418,-0.350326641845703
2012,209,Weather Extremes,neutral,male,not aggressive,2.66239912,-0.2853186183923182
2012,213,Weather Extremes,neutral,male,not aggressive,2.8372301560000004,-0.0020998555870781143
2012,215,Weather Extremes,neutral,male,not aggressive,1.7596771357692307,0.02822200697826863
2012,217,Donald Trump versus Science,believer,female,not aggressive,1.4243244,0.4873246218204498
2012,219,Weather Extremes,neutral,undefined,aggressive,1.7657133966666667,0.10782006352212696
2012,221,Weather Extremes,believer,male,aggressive,5.0366918,-0.224820012310573
2012,223,Weather Extremes,denier,female,not aggressive,2.0400491575,0.05069771736155859
2012,225,Weather Extremes,believer,male,not aggressive,4.08807745,-0.25491843413114545
2012,227,Weather Extremes,neutral,male,not aggressive,2.2384571615384616,0.013994697135534029
2012,229,Seriousness of Gas Emissions,neutral,female,aggressive,5.231472,-0.5075848268032074
2012,231,Seriousness of Gas Emissions,believer,male,aggressive,2.977569,0.6530526181379954
2012,237,Weather Extremes,neutral,male,not aggressive,-0.25287740000000003,-0.44823720181385673
2012,241,Donald Trump versus Science,neutral,male,not aggressive,6.1990685,0.6709855765342713
2012,243,Weather Extremes,neutral,male,not aggressive,-0.39497894,0.0450821335554122
2012,245,Weather Extremes,neutral,male,not aggressive,1.3695303637777778,0.10812035661841198
2012,247,Weather Extremes,denier,male,not aggressive,-0.07230781,-0.5754996261676153
2012,255,Weather Extremes,neutral,male,not aggressive,-2.5706615000000004,-0.4033155419757356
2012,259,Weather Extremes,neutral,female,not aggressive,-3.0688434,-0.4585959578116734
2012,265,Seriousness of Gas Emissions,believer,male,not aggressive,1.9546406000000005,0.7788463370164236
2012,279,Ideological Positions on Global Warming,denier,female,not aggressive,0.43068802,-0.6620862543582917
2012,281,Weather Extremes,neutral,male,aggressive,1.3332156000000002,-0.0743135546207428
2012,283,Donald Trump versus Science,denier,male,not aggressive,-2.0416097750000004,-0.192837434152762
2012,285,Weather Extremes,believer,male,not aggressive,1.0496902,-0.3292818333148956
2012,289,Weather Extremes,neutral,male,not aggressive,1.97992995,0.04342561599621378
2012,291,Importance of Human Intervantion,denier,male,aggressive,-1.3852272,-0.4370695169766744
2012,293,Weather Extremes,neutral,female,aggressive,7.593463,0.31494524010419844
2012,297,Weather Extremes,neutral,female,not aggressive,-0.1749693,-0.3301524539709091
2012,299,Weather Extremes,denier,male,not aggressive,3.7381615250000007,-0.30647371148495445
2012,303,Weather Extremes,neutral,male,not aggressive,2.141671242857143,-0.06693357579176806
2012,309,Weather Extremes,neutral,male,not aggressive,1.189435732631579,-0.07046809385031987
2012,321,Weather Extremes,neutral,female,aggressive,4.140577273333334,-0.3336696500460307
2012,323,Weather Extremes,neutral,male,aggressive,3.8387482,0.0200568498849868
2012,325,Weather Extremes,neutral,male,not aggressive,1.910646,0.5006796832323075
2012,327,Weather Extremes,denier,female,aggressive,1.6897537000000002,-0.5111360783159733
2012,329,Weather Extremes,neutral,male,aggressive,2.714356358333333,-0.08822165091744176
2012,339,Weather Extremes,neutral,male,not aggressive,1.3605041979999999,-0.12390372250102819
2012,349,Weather Extremes,neutral,female,not aggressive,-2.4504707000000003,0.2354001138210296
2012,351,Importance of Human Intervantion,denier,female,not aggressive,0.0011527500000001467,0.5940109312176705
2012,353,Weather Extremes,denier,female,aggressive,6.3477273,-0.446404743472735
2012,355,Weather Extremes,neutral,female,not aggressive,2.3664411455238095,-0.15318243815597285
2012,361,Weather Extremes,denier,male,not aggressive,1.9502264,-0.5954189002037049
2012,367,Weather Extremes,believer,male,not aggressive,-0.49039274999999993,-0.24490420618057251
2012,373,Seriousness of Gas Emissions,neutral,female,not aggressive,-1.4814532850000002,0.2212945449590683
2012,375,Weather Extremes,believer,male,aggressive,5.3387059,-0.32843570481936135
2012,377,Donald Trump versus Science,believer,male,not aggressive,-0.6063856,0.1265850057760874
2012,381,Donald Trump versus Science,neutral,female,aggressive,3.8316768500000005,-0.19716219387584266
2012,397,Weather Extremes,neutral,male,not aggressive,2.6717166,0.11784292408890196
2012,409,Weather Extremes,believer,female,not aggressive,3.9077892000000003,0.1158453570087751
2012,419,Donald Trump versus Science,denier,male,not aggressive,1.3304918,-0.5563967788934708
2012,423,Weather Extremes,neutral,male,not aggressive,2.050866064285714,0.1263225652734439
2012,427,Weather Extremes,denier,female,not aggressive,1.862514,-0.2387531998289956
2012,429,Weather Extremes,neutral,male,not aggressive,5.939918,0.612613364871343
2012,431,Weather Extremes,neutral,male,aggressive,2.875661,0.6706806333065033
2012,439,Weather Extremes,neutral,male,not aggressive,2.9139318014634146,-0.06321789294862838
2012,441,Weather Extremes,neutral,male,aggressive,2.579780852,0.19786706331411996
2012,451,Donald Trump versus Science,believer,male,aggressive,2.891452,-0.7240410581588745
2012,453,Weather Extremes,neutral,male,not aggressive,2.267674852321198,-0.04289610495225132
2012,459,Weather Extremes,believer,male,not aggressive,4.6418295,0.2054422191143036
2012,469,Impact of Resource Overconsumption,denier,female,aggressive,-4.792749400000001,-0.0618645399808883
2012,471,Weather Extremes,neutral,male,not aggressive,4.101585300000001,-0.22303829388221105
2012,473,Global stance,believer,male,aggressive,0.47001668025000004,-0.24130201122562087
2012,477,Weather Extremes,neutral,female,aggressive,2.4846370099999997,-0.40844222234249117
2012,479,Global stance,believer,male,not aggressive,3.2775027000000003,0.4500949169635773
2012,485,Weather Extremes,neutral,male,not aggressive,-0.4042817559999999,-0.19455790880116205
2012,491,Weather Extremes,neutral,male,not aggressive,1.1848465857142858,-0.47082836845942905
2012,499,Ideological Positions on Global Warming,neutral,female,aggressive,3.5282583,0.0010033100843429
2012,501,Seriousness of Gas Emissions,believer,male,aggressive,2.3032327,-0.3363720212936401
2012,503,Weather Extremes,neutral,male,aggressive,4.6044097,-0.5238322086431362
2012,507,Weather Extremes,neutral,male,not aggressive,1.364466425,0.0886203975160916
2012,510,Weather Extremes,believer,male,not aggressive,3.698262892552857,-0.08031227225505007
2012,540,Weather Extremes,believer,male,not aggressive,2.1783733872727273,-0.04931273129920893
2012,550,Weather Extremes,neutral,female,not aggressive,3.1447889614285716,0.13754664302958922
2012,590,Politics,believer,male,aggressive,8.039147999999999,-0.2012465876102448
2012,600,Importance of Human Intervantion,believer,male,aggressive,-4.524425,0.1746650934219359
2012,610,Weather Extremes,denier,male,not aggressive,0.36205028333333344,-0.2542067713830206
2012,630,Weather Extremes,neutral,male,not aggressive,4.29514984625,-0.017547473527278232
2012,650,Weather Extremes,neutral,male,aggressive,2.865129393714286,0.10426043229041158
2012,660,Weather Extremes,neutral,female,not aggressive,2.3778144561538466,-0.029078649346470368
2012,678,Weather Extremes,neutral,male,not aggressive,-1.1274581,0.3171866511821747
2012,680,Weather Extremes,neutral,male,not aggressive,1.5008495818181815,-0.19174302870246757
2012,683,Donald Trump versus Science,denier,male,aggressive,3.94694124,0.2904012793668679
2012,685,Weather Extremes,believer,male,not aggressive,-2.0833578,-0.6160091290950775
2012,690,Weather Extremes,denier,male,aggressive,-3.352738,-0.7025136446714402
2012,700,Weather Extremes,believer,female,aggressive,0.028908280000000453,-0.581401183872223
2012,710,Weather Extremes,neutral,male,not aggressive,-0.22715520749999996,0.004735336348516218
2012,730,Weather Extremes,believer,male,not aggressive,2.8634472533333337,-0.16355364116827645
2012,740,Weather Extremes,denier,female,aggressive,-0.25066415,-0.4347594240585963
2012,750,Weather Extremes,believer,male,not aggressive,6.62980295,0.1762657873392105
2012,760,Weather Extremes,neutral,male,not aggressive,2.857420092156863,0.050337749182881475
2012,770,Weather Extremes,neutral,male,aggressive,2.399633832,-0.07893644953966139
2012,775,Impact of Resource Overconsumption,believer,male,not aggressive,4.9898893499999994,-0.42407986691395444
2012,790,Global stance,believer,male,not aggressive,6.5542631,0.37749661532640455
2012,800,Impact of Resource Overconsumption,neutral,male,not aggressive,-0.7879877,-0.249990341480573
2012,810,Weather Extremes,neutral,male,not aggressive,2.658963965,0.057821533596910335
2012,830,Weather Extremes,neutral,male,not aggressive,2.7711322000000003,0.028385884082317347
2012,840,Weather Extremes,neutral,male,not aggressive,6.60774625,-0.224200810945034
2013,001,Weather Extremes,believer,male,not aggressive,0.06713539104244898,-0.07203127671155107
2013,003,Weather Extremes,neutral,male,not aggressive,-0.05026835629122233,-0.07846555806966472
2013,005,Weather Extremes,neutral,male,not aggressive,0.20457832935618178,-0.08518267447649006
2013,006,Weather Extremes,denier,female,not aggressive,0.7221310249999999,0.035455043387413
2013,007,Weather Extremes,neutral,male,not aggressive,0.28626584491759255,-0.023792069930356183
2013,009,Weather Extremes,believer,male,not aggressive,-0.24686593910366747,-0.06138216521167519
2013,011,Weather Extremes,neutral,male,not aggressive,-0.11575494038059074,-0.07926756873719941
2013,012,Weather Extremes,believer,male,aggressive,2.2805786,0.3446683098236719
2013,013,Weather Extremes,neutral,male,not aggressive,0.16061488925814538,-0.07837375339805792
2013,014,Weather Extremes,believer,male,not aggressive,-0.011665749999999987,0.0035464112486317074
2013,015,Weather Extremes,neutral,male,not aggressive,-0.5490483853324759,-0.12269251097396254
2013,017,Weather Extremes,believer,male,not aggressive,0.262142560794959,-0.0894410087103781
2013,019,Weather Extremes,believer,male,not aggressive,0.3153027159652727,-0.05799570131729127
2013,021,Weather Extremes,believer,male,not aggressive,0.27288282083966164,0.06582396880833534
2013,023,Weather Extremes,neutral,male,not aggressive,0.31273930334931505,-0.0896608113360096
2013,025,Weather Extremes,believer,male,not aggressive,0.2382222727703644,-0.06847923269447224
2013,027,Weather Extremes,believer,male,aggressive,0.02546452739748676,-0.04683716321801921
2013,028,Undefined / One Word Hashtags,believer,male,not aggressive,-1.0047269172727271,0.14921160758830862
2013,029,Weather Extremes,neutral,male,not aggressive,0.05224301058828696,-0.08586815709302525
2013,031,Weather Extremes,neutral,male,not aggressive,-0.3503324090843877,-0.07367716123594027
2013,033,Weather Extremes,neutral,male,not aggressive,0.0908686173435028,-0.0540859549536234
2013,035,Weather Extremes,neutral,male,not aggressive,-0.5921656736007394,-0.08806298676179188
2013,037,Weather Extremes,believer,male,not aggressive,0.4213907449951415,-0.07393718385421692
2013,039,Weather Extremes,neutral,male,not aggressive,-0.3370227090043636,-0.045378676887128815
2013,041,Weather Extremes,believer,male,not aggressive,-0.3206420211090909,-0.08683887326863766
2013,043,Weather Extremes,neutral,male,not aggressive,-0.4767863661717791,-0.047681112960944794
2013,045,Weather Extremes,neutral,male,not aggressive,-0.8916028039483395,-0.14501606727813118
2013,047,Weather Extremes,believer,male,not aggressive,0.3763562756248819,-0.03027729050786383
2013,049,Weather Extremes,neutral,male,not aggressive,-0.6868124546376813,-0.05701892009230349
2013,051,Weather Extremes,believer,male,not aggressive,-0.4260439451494382,-0.07424822142726596
2013,053,Weather Extremes,believer,male,not aggressive,-1.4371490457842857,-0.07810611807899882
2013,055,Weather Extremes,believer,male,not aggressive,-0.8098957197466667,-0.0429210005064191
2013,057,Weather Extremes,neutral,male,not aggressive,-0.015262611224000001,-0.10542931933895418
2013,059,Weather Extremes,neutral,male,not aggressive,-0.03798106257657763,-0.10660768331900505
2013,061,Weather Extremes,believer,male,not aggressive,0.41417393183886464,-0.05376090824208946
2013,063,Weather Extremes,neutral,male,not aggressive,-0.5868226591055046,-0.07802766577169298
2013,065,Weather Extremes,believer,male,not aggressive,-0.07041290998704665,0.03263336344868649
2013,067,Weather Extremes,neutral,male,not aggressive,-0.31980822913163753,-0.06357759388321187
2013,069,Weather Extremes,believer,male,not aggressive,-0.354524844875,-0.06603079108576179
